fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,volatilidad,tasa_variacion,media_movil_7d,retorno_acumulado,desviacion_total
2016-08-29,167.01,168.4,166.11,166.57,165.89,446.2,0.34187717090562525,-0.0022761305780173435,166.78285714285715,4.844561403508775,233.03236943430136
2016-08-30,167.55,167.65,166.19,166.9,166.22,298.5,0.36671514829144963,0.0019811490664585207,166.67000000000002,4.8561403508771965,233.03236943430136
2016-08-31,167.42,173.17,166.71,172.0,171.3,779.9,2.348073678568435,0.030557219892150878,167.40285714285713,5.035087719298248,233.03236943430136
2016-09-01,172.65,173.82,171.16,173.68,172.97,427.8,3.3607216486917375,0.009767441860465187,168.3942857142857,5.094035087719302,233.03236943430136
2016-09-02,178.17,188.13,176.92,186.16,185.4,,7.955873302157567,0.0718562874251496,171.26999999999998,5.531929824561407,233.03236943430136
2016-09-06,187.7,188.58,185.43,186.29,185.53,464.8,8.778409878786801,0.0006983240223463749,174.07857142857142,5.536491228070179,233.03236943430136
2016-09-07,186.31,187.21,181.88,182.0,181.26,529.8,6.808977896863854,-0.023028611304954594,176.22857142857146,5.385964912280705,233.03236943430136
2016-09-08,182.22,183.5,181.21,183.19,182.45,665.5,5.147808271485997,0.006538461538461604,178.60285714285715,5.427719298245617,233.03236943430136
2016-09-09,181.86,183.18,178.7,179.23,178.5,488.6,2.9731851607290265,-0.021616900485834423,180.3642857142857,5.288771929824565,233.03236943430136
2016-09-12,178.0,179.9,175.44,179.54,178.81,279.1,2.895349719805855,0.0017296211571724562,181.44142857142856,5.299649122807021,233.03236943430136
2016-09-13,178.76,178.76,175.33,176.94,176.22,170.9,2.458770017708154,-0.014481452601091682,181.90714285714284,5.208421052631582,233.03236943430136
2016-09-14,176.54,178.54,172.0,172.0,171.3,673.3,4.116497297458279,-0.02791906861082849,179.8842857142857,5.035087719298249,233.03236943430136
2016-09-15,173.12,175.55,171.65,174.61,173.9,355.3,3.1899733541178565,0.015174418604651185,178.21571428571428,5.1266666666666705,233.03236943430136
2016-09-16,174.61,177.35,174.03,177.2,176.48,370.3,2.862275318690025,0.014833056525972,177.52999999999997,5.217543859649125,233.03236943430136
2016-09-19,178.73,180.29,177.0,178.91,178.18,380.4,2.678650779773679,0.009650112866817162,176.91857142857143,5.277543859649126,233.03236943430136
2016-09-20,180.11,180.98,178.16,179.25,178.52,269.9,3.067022986542809,0.001900396847577035,176.92142857142858,5.289473684210529,233.03236943430136
2016-09-21,180.5,187.43,179.25,186.75,185.99,555.4,4.529169901867331,0.04184100418410042,177.95142857142858,5.552631578947372,233.03236943430136
2016-09-22,188.35,191.73,187.58,191.25,190.47,495.7,6.0418887775247745,0.024096385542168752,179.99571428571429,5.710526315789478,233.03236943430136
2016-09-23,191.44,191.76,186.63,187.09,186.33,283.4,5.385888970260996,-0.021751633986928032,182.15142857142857,5.564561403508777,233.03236943430136
2016-09-26,186.9,188.03,184.59,186.85,186.09,260.8,4.339207300876332,-0.0012828050670801172,183.9,5.556140350877198,233.03236943430136
2016-09-27,186.43,188.37,186.4,187.5,186.74,220.6,1.9015046673563192,0.003478726251003428,185.3714285714286,5.578947368421057,233.03236943430136
2016-09-28,187.51,188.42,184.36,187.48,186.87,184.9,1.8184966318302085,-0.00010666666666669933,186.5957142857143,5.578245614035091,233.03236943430136
2016-09-29,186.62,187.61,183.66,183.74,183.14,228.7,1.5845724975457205,-0.019948794538083958,187.23714285714286,5.447017543859653,233.03236943430136
2016-09-30,185.31,185.68,183.25,184.97,184.37,183.2,1.6787703833396665,0.006694241863502759,186.98285714285717,5.490175438596495,233.03236943430136
2016-10-03,185.45,189.35,184.0,186.2,185.59,266.6,1.6314472102947282,0.006649726982753901,186.26142857142855,5.533333333333337,233.03236943430136
2016-10-04,186.08,187.64,182.91,184.59,183.99,220.3,1.4631233714142544,-0.008646616541353347,185.90428571428575,5.476842105263161,233.03236943430136
2016-10-05,185.41,186.8,184.23,186.49,185.88,185.2,1.1424403704258193,0.01029308196543699,185.85285714285715,5.543508771929829,233.03236943430136
2016-10-06,186.74,188.11,185.57,186.29,185.68,222.3,0.8641296198942451,-0.0010724435626575657,185.68,5.5364912280701795,233.03236943430136
2016-10-07,187.08,190.22,186.04,189.83,189.21,318.7,1.9176287440425972,0.019002630307584978,186.01571428571427,5.660701754385969,233.03236943430136
2016-10-10,191.61,193.58,188.75,189.19,188.57,381.3,2.178926341108903,-0.0033714376020650416,186.7942857142857,5.638245614035092,233.03236943430136
2016-10-11,185.45,186.23,182.25,184.47,183.87,462.0,2.21627615607312,-0.024948464506580725,186.72285714285718,5.472631578947372,233.03236943430136
2016-10-12,184.05,184.31,182.12,183.21,182.61,301.4,2.883837720812043,-0.006830378923402103,186.2957142857143,5.428421052631583,233.03236943430136
2016-10-13,171.11,174.37,166.64,168.46,167.91,,8.639682864548861,-0.08050870585666725,183.99142857142857,4.9108771929824595,233.03236943430136
2016-10-14,168.21,170.0,166.0,167.04,166.49,,10.052747385664297,-0.008429300724207667,181.21285714285713,4.86105263157895,233.03236943430136
2016-10-17,167.47,169.49,166.85,167.89,167.34,843.3,8.813077215137827,0.005088601532567072,178.5842857142857,4.890877192982459,233.03236943430136
2016-10-18,170.91,170.98,167.2,167.51,166.96,709.5,6.944621659959781,-0.0022633867413186515,175.3957142857143,4.877543859649126,233.03236943430136
2016-10-19,168.62,170.19,166.1,169.43,168.88,781.5,0.9231088776429718,0.011462002268521454,172.57285714285715,4.944912280701759,233.03236943430136
2016-10-20,168.21,171.88,167.9,171.05,170.49,813.7,1.6443783019679903,0.00956147081390557,170.65571428571428,5.001754385964918,233.03236943430136
2016-10-21,169.67,174.11,169.01,173.93,173.36,613.1,2.62284578272966,0.01683718211049401,169.32999999999998,5.102807017543865,233.03236943430136
2016-10-24,175.18,175.78,171.51,172.82,172.26,352.6,2.5754261783212673,-0.006381877766917787,169.95285714285714,5.063859649122812,233.03236943430136
2016-10-25,173.15,173.57,170.84,171.04,170.48,261.7,1.7484078471518898,-0.010299733827103363,170.52428571428572,5.001403508771935,233.03236943430136
2016-10-26,169.62,172.09,168.77,170.65,170.09,443.1,1.4134956667716612,-0.0022801683816650042,170.9185714285714,4.9877192982456195,233.03236943430136
2016-10-27,171.74,173.14,168.01,169.44,168.89,396.3,1.7885832382034486,-0.007090536185174412,171.1942857142857,4.9452631578947415,233.03236943430136
2016-10-28,168.57,170.03,165.62,168.16,167.61,507.5,1.7510910884310262,-0.007554296506137925,171.01285714285717,4.900350877192987,233.03236943430136
2016-10-31,169.15,169.15,165.95,168.01,167.46,419.3,1.3879301135081614,-0.0008920076117983067,170.57857142857142,4.8950877192982505,233.03236943430136
2016-11-01,167.31,170.77,166.92,169.79,169.24,691.7,1.1186375641747595,0.010594607463841443,169.98714285714283,4.957543859649128,233.03236943430136
2016-11-02,169.05,169.99,166.16,166.61,166.07,543.4,1.2676237612095342,-0.018729018198951564,169.1,4.845964912280707,233.03236943430136
2016-11-03,167.15,168.4,164.67,165.88,165.34,703.6,1.5145791494613934,-0.004381489706500319,168.36285714285714,4.820350877192987,233.03236943430136
2016-11-04,172.0,172.06,166.08,166.89,166.34,,1.5225242198347022,0.006088738847359387,167.82571428571427,4.855789473684214,233.03236943430136
2016-11-07,170.21,170.88,167.9,169.26,168.71,544.1,1.7289679002176996,0.01420097069926296,167.79999999999998,4.938947368421056,233.03236943430136
2016-11-08,169.77,176.1,169.4,174.67,174.1,500.4,3.589703330357949,0.03196266099491907,168.73,5.128771929824565,233.03236943430136
2016-11-09,166.9,174.23,166.78,172.84,172.28,664.1,3.7757873351107403,-0.010476899295814857,169.42,5.064561403508776,233.03236943430136
2016-11-10,174.71,175.69,161.62,162.81,162.28,,4.724884125561472,-0.05803054848414724,168.42285714285714,4.712631578947372,233.03236943430136
2016-11-11,160.58,161.49,150.64,155.96,155.45,,7.704243635814176,-0.042073582703765044,166.90142857142857,4.472280701754389,233.03236943430136
2016-11-14,155.96,158.39,150.14,153.5,153.0,,9.595474454136381,-0.01577327519876892,165.13285714285712,4.385964912280705,233.03236943430136
2016-11-15,155.39,159.76,154.02,155.71,155.2,802.1,7.899413269350112,0.01439739413680785,163.53571428571428,4.463508771929828,233.03236943430136
2016-11-16,153.93,158.84,152.95,156.94,156.43,551.7,3.491207527487469,0.007899299980733243,161.7757142857143,4.506666666666669,233.03236943430136
2016-11-17,156.98,160.0,156.48,157.27,156.76,439.8,1.479469499511686,0.002102714413151574,159.29,4.51824561403509,233.03236943430136
2016-11-18,156.75,160.62,156.27,157.63,157.11,406.9,1.6783176099848627,0.0022890570356710604,157.11714285714285,4.530877192982458,233.03236943430136
2016-11-21,159.21,161.85,157.85,160.63,160.1,532.5,1.8229042761442753,0.019031910169384103,156.8057142857143,4.636140350877195,233.03236943430136
2016-11-22,162.0,165.32,160.0,164.95,164.41,791.5,3.391221019040907,0.02689410446367435,158.09,4.787719298245617,233.03236943430136
2016-11-23,164.5,167.12,164.02,166.75,166.2,662.3,4.274257830312136,0.010912397696271725,159.98285714285717,4.85087719298246,233.03236943430136
2016-11-25,168.39,168.4,160.41,163.19,162.66,393.7,3.59410628668442,-0.02134932533733136,161.05142857142854,4.7259649122807055,233.03236943430136
2016-11-28,163.0,164.58,161.26,161.86,161.33,537.5,2.4333474885400865,-0.008150009191739582,161.75428571428571,4.6792982456140395,233.03236943430136
2016-11-29,161.42,164.19,160.63,162.91,162.38,502.9,1.9278018570341402,0.006487087606573461,162.56,4.716140350877197,233.03236943430136
2016-11-30,162.77,163.86,156.08,157.82,157.3,,3.202285121594343,-0.031244245288809758,162.58714285714285,4.537543859649126,233.03236943430136
2016-12-01,157.48,160.1,148.98,151.3,150.81,910.8,5.0209789882038836,-0.04131288810036737,161.25428571428571,4.308771929824566,233.03236943430136
2016-12-02,151.73,154.54,151.0,152.56,152.06,592.5,5.267902808517374,0.008327825512227216,159.48428571428573,4.352982456140355,233.03236943430136
2016-12-05,152.0,158.87,152.0,157.95,157.43,,4.676972311227142,0.035330361824855716,158.22714285714284,4.542105263157898,233.03236943430136
2016-12-06,159.45,159.45,156.32,157.55,157.04,710.1,3.234598893214669,-0.002532446976891256,157.42142857142858,4.528070175438601,233.03236943430136
2016-12-07,162.0,167.09,161.5,165.62,165.08,794.3,5.6505070568919145,0.051221834338305294,157.95857142857145,4.811228070175443,233.03236943430136
2016-12-08,165.37,168.14,158.88,159.96,159.44,627.3,4.71843936063452,-0.034174616592199,157.53714285714287,4.612631578947373,233.03236943430136
2016-12-09,161.49,162.66,157.5,158.61,158.09,789.7,3.3054455070360613,-0.008439609902475609,157.65000000000003,4.565263157894742,233.03236943430136
2016-12-12,158.37,158.51,152.24,153.68,153.18,559.3,4.337848545072197,-0.031082529474812493,157.99,4.39228070175439,233.03236943430136
2016-12-13,154.18,158.88,154.08,156.82,156.31,395.5,4.414002718620031,0.020432066631962398,158.59857142857143,4.502456140350881,233.03236943430136
2016-12-14,156.66,159.85,156.52,157.74,157.22,331.3,2.3611903777512966,0.00586659864813166,158.56857142857143,4.534736842105267,233.03236943430136
2016-12-15,158.74,161.41,158.01,159.25,158.73,396.4,2.180309611038149,0.009572714593635068,158.8114285714286,4.587719298245617,233.03236943430136
2016-12-16,159.13,159.87,154.51,154.97,154.46,357.8,2.2076843071384737,-0.026875981161695428,157.29,4.437543859649126,233.03236943430136
2016-12-19,155.74,155.95,152.78,153.08,152.58,365.7,2.406131750338185,-0.012195908885590634,156.30714285714288,4.371228070175443,233.03236943430136
2016-12-20,154.18,154.18,150.29,152.89,152.39,622.8,2.828096533003377,-0.0012411810817875013,155.49,4.364561403508775,233.03236943430136
2016-12-21,153.62,154.97,151.73,154.4,153.9,308.3,2.5752805672364856,0.009876381712342397,155.59285714285713,4.417543859649127,233.03236943430136
2016-12-22,153.93,158.72,152.91,156.45,155.94,478.4,1.4612563087925385,0.013277202072538685,155.54,4.489473684210529,233.03236943430136
2016-12-23,157.04,158.32,154.72,156.66,156.15,170.9,1.795447019543023,0.0013422818791946067,155.3857142857143,4.496842105263161,233.03236943430136
2016-12-27,156.75,160.71,156.1,158.5,157.98,332.4,2.1724525311236844,0.011745180645984954,155.27857142857144,4.561403508771933,233.03236943430136
2016-12-28,158.18,158.22,155.42,155.62,155.26,313.4,1.5050847152189004,-0.018170347003154563,155.37142857142857,4.460350877192986,233.03236943430136
2016-12-29,155.37,158.94,154.92,158.51,158.14,293.1,1.2983720576111462,0.01857087777920574,156.14714285714285,4.561754385964916,233.03236943430136
2016-12-30,158.88,158.88,155.82,156.14,155.78,239.7,1.3465437237555318,-0.014951738060690167,156.61142857142858,4.478596491228074,233.03236943430136
2017-01-03,158.91,162.77,157.95,161.02,160.65,523.6,2.1648140797734334,0.03125400281798396,157.55714285714285,4.649824561403513,233.03236943430136
2017-01-04,162.24,165.88,160.69,165.82,165.43,559.7,4.169726609741347,0.02980996149546633,158.8957142857143,4.818245614035091,233.03236943430136
2017-01-05,166.72,172.79,166.06,171.28,170.88,905.2,6.055087117456252,0.032927270534314435,160.9842857142857,5.009824561403513,233.03236943430136
2017-01-06,171.16,173.0,171.16,172.16,171.76,389.7,6.80648808123427,0.005137786081270468,162.93571428571428,5.040701754385969,233.03236943430136
2017-01-09,172.61,175.56,172.61,174.11,173.71,456.0,5.3622402034954915,0.011326672862453702,165.57714285714286,5.109122807017549,233.03236943430136
2017-01-10,174.89,178.86,173.96,177.79,177.38,498.7,4.371598105954231,0.021136063408190076,168.3314285714286,5.238245614035092,233.03236943430136
2017-01-11,178.35,180.72,174.19,176.75,176.34,508.9,2.8217494573370914,-0.0058495978401484905,171.27571428571426,5.201754385964916,233.03236943430136
2017-01-12,176.75,177.51,173.03,173.19,172.79,315.4,2.3864408645474793,-0.020141442715700175,173.0142857142857,5.076842105263162,233.03236943430136
2017-01-13,173.12,176.9,173.12,176.45,176.04,291.7,1.9269457698601578,0.018823257693862283,174.53285714285715,5.191228070175443,233.03236943430136
2017-01-17,177.01,178.71,174.78,178.05,177.64,713.7,1.9412058108252865,0.009067724567866309,175.5,5.247368421052636,233.03236943430136
2017-01-18,178.41,178.82,174.63,175.26,174.85,346.4,1.8298360582254187,-0.015669755686605003,175.94285714285712,5.14947368421053,233.03236943430136
2017-01-19,175.51,176.6,174.33,174.9,174.49,253.3,1.8120568423705656,-0.002054091064703778,176.0557142857143,5.136842105263162,233.03236943430136
2017-01-20,175.77,176.41,172.85,176.17,175.76,447.9,1.230215428281526,0.007261292166952371,175.8242857142857,5.1814035087719335,233.03236943430136
2017-01-23,176.8,179.89,176.33,178.72,178.3,438.8,1.6930298284383016,0.014474655162627137,176.10571428571424,5.270877192982461,233.03236943430136
2017-01-24,179.22,183.71,179.22,183.31,182.88,484.1,3.4872295594040947,0.025682632050134213,177.5514285714286,5.431929824561408,233.03236943430136
2017-01-25,184.13,185.79,181.93,183.38,182.95,247.0,3.943973884292523,0.0003818667830450817,178.54142857142855,5.434385964912285,233.03236943430136
2017-01-26,184.09,184.49,181.22,183.37,182.94,160.5,3.3594716846524006,-5.453157378121354e-05,179.3014285714286,5.434035087719303,233.03236943430136
2017-01-27,183.56,183.65,181.72,182.63,182.21,149.8,2.015879460677398,-0.004035556525058714,180.3542857142857,5.4080701754386,233.03236943430136
2017-01-30,183.9,185.5,180.22,185.12,184.69,314.7,0.9259427627995152,0.013634123637956463,181.81428571428572,5.495438596491232,233.03236943430136
2017-01-31,184.1,186.19,183.61,185.39,184.96,329.8,1.2085404420128931,0.001458513396715544,183.1314285714286,5.504912280701757,233.03236943430136
2017-02-01,185.23,189.06,183.18,188.58,188.14,401.4,2.30516159953713,0.01720696909218411,184.54000000000002,5.616842105263161,233.03236943430136
2017-02-02,188.58,191.77,187.25,188.62,188.18,422.9,2.54956270759918,0.0002121115706861243,185.29857142857142,5.61824561403509,233.03236943430136
2017-02-03,190.17,190.7,189.04,190.15,189.71,186.6,2.2098574614622253,0.008111547025765997,186.2657142857143,5.671929824561405,233.03236943430136
2017-02-06,189.16,191.97,189.15,191.74,191.29,215.7,2.3520693016958765,0.008361819616092614,187.46142857142857,5.727719298245616,233.03236943430136
2017-02-07,192.13,193.69,190.44,191.61,191.16,362.4,1.5382620062850039,-0.0006780014603108286,188.74428571428572,5.723157894736844,233.03236943430136
2017-02-08,191.87,193.04,190.47,191.85,191.4,302.0,1.3979377668479742,0.0012525442304680556,189.7057142857143,5.731578947368423,233.03236943430136
2017-02-09,191.23,193.44,190.58,191.71,191.26,368.4,0.7106475919749934,-0.0007297367735209503,190.60857142857142,5.726666666666668,233.03236943430136
2017-02-10,191.75,195.47,191.19,195.28,194.83,477.4,1.5910279695780833,0.01862187679307281,191.56571428571428,5.851929824561405,233.03236943430136
2017-02-13,196.0,196.95,194.41,195.12,194.67,337.4,1.9069950183415985,-0.0008193363375665896,192.49428571428572,5.846315789473685,233.03236943430136
2017-02-14,194.5,197.78,192.66,197.07,196.61,311.6,2.343721399821133,0.009993849938499277,193.4828571428571,5.914736842105263,233.03236943430136
2017-02-15,196.86,200.63,196.11,199.93,199.47,331.7,3.0053402469569583,0.014512609732582504,194.65285714285713,6.015087719298247,233.03236943430136
2017-02-16,200.27,201.16,196.8,198.01,197.55,226.4,2.0043128498263774,-0.009603361176411807,195.56714285714287,5.947719298245615,233.03236943430136
2017-02-17,196.17,199.75,196.17,198.43,197.97,325.8,1.7786567965684286,0.0021211049946974203,196.50714285714284,5.96245614035088,233.03236943430136
2017-02-21,200.43,200.43,196.88,198.5,198.04,647.3,1.0334505309781323,0.00035276923852234354,197.47714285714287,5.964912280701757,233.03236943430136
2017-02-22,198.41,200.98,196.76,200.41,199.94,348.6,1.047893124311284,0.009622166246851416,198.20999999999998,6.031929824561407,233.03236943430136
2017-02-23,202.41,202.41,196.6,199.82,199.36,562.5,1.0258801099440709,-0.002943964872012428,198.8814285714286,6.0112280701754415,233.03236943430136
2017-02-24,201.0,207.79,190.07,207.79,207.31,,3.8954781477988543,0.039885897307576856,200.41285714285715,6.290877192982459,233.03236943430136
2017-02-27,208.03,208.83,204.15,208.23,207.75,481.2,4.673194838649247,0.002117522498676472,201.59857142857143,6.306315789473687,233.03236943430136
2017-02-28,207.78,210.87,205.88,210.87,210.38,519.7,4.991881408845522,0.01267828843106189,203.43571428571428,6.398947368421056,233.03236943430136
2017-03-01,213.0,216.7,210.03,211.17,210.68,524.2,4.593373487969078,0.0014226774790153662,205.25571428571428,6.409473684210528,233.03236943430136
2017-03-02,210.66,212.22,208.75,208.8,208.31,240.2,1.550070966109922,-0.011223185111521428,206.72714285714284,6.3263157894736874,233.03236943430136
2017-03-03,209.13,213.03,207.06,212.76,212.27,276.2,1.847059825770877,0.01896551724137918,208.49142857142857,6.465263157894739,233.03236943430136
2017-03-06,212.82,213.67,209.18,210.77,210.28,295.9,1.410400652288788,-0.009353261891332898,210.05571428571426,6.395438596491231,233.03236943430136
2017-03-07,210.22,214.06,209.74,211.3,210.81,394.9,1.423147919218737,0.0025145893628124583,210.55714285714285,6.4140350877193,233.03236943430136
2017-03-08,210.57,212.29,208.68,209.13,208.64,287.9,1.625875148951085,-0.010269758637009074,210.68571428571428,6.337894736842107,233.03236943430136
2017-03-09,209.16,212.41,208.71,209.38,208.89,261.5,1.4841394813078381,0.0011954286807249748,210.47285714285712,6.3466666666666685,233.03236943430136
2017-03-10,211.02,211.75,209.01,211.29,210.8,247.4,1.0474874700810277,0.009122170216830705,210.48999999999998,6.413684210526318,233.03236943430136
2017-03-13,211.8,213.24,210.0,212.74,212.25,506.5,1.5044832999992657,0.006862605897108409,211.05285714285714,6.4645614035087755,233.03236943430136
2017-03-14,212.8,213.88,209.55,212.3,211.81,276.3,1.6521107710975824,-0.0020682523267838704,210.98714285714286,6.449122807017547,233.03236943430136
2017-03-15,213.01,215.35,210.91,215.13,214.63,305.1,2.1013019773408157,0.01333019312293926,211.60999999999999,6.548421052631582,233.03236943430136
2017-03-16,215.72,215.96,211.48,211.56,211.07,335.1,1.525460586175973,-0.016594617208199658,211.64714285714288,6.423157894736845,233.03236943430136
2017-03-17,211.66,212.67,209.57,211.29,210.8,464.4,1.525460586175973,-0.0012762336925695728,211.9557142857143,6.413684210526318,233.03236943430136
2017-03-20,212.73,218.75,211.69,216.11,215.61,457.3,2.1971731838833937,0.022812248568318427,212.91714285714286,6.582807017543862,233.03236943430136
2017-03-21,217.53,218.65,205.34,205.7,205.22,622.1,4.094749076558479,-0.04816991346999222,212.11857142857144,6.217543859649124,233.03236943430136
2017-03-22,205.77,210.48,203.36,209.63,209.14,379.2,3.7541936550978146,0.019105493437044263,211.67428571428573,6.35543859649123,233.03236943430136
2017-03-23,209.03,211.61,206.03,208.18,207.7,560.7,3.897751916166133,-0.0069169489099841774,211.08571428571426,6.3045614035087745,233.03236943430136
2017-03-24,208.18,213.09,208.18,210.86,210.37,405.8,3.871850978534269,0.012873474877509894,210.4757142857143,6.398596491228073,233.03236943430136
2017-03-27,209.3,213.19,207.48,211.57,211.08,297.4,2.337043003450484,0.003367163046571031,210.47714285714284,6.423508771929826,233.03236943430136
2017-03-28,212.57,212.83,211.08,211.51,211.02,244.2,1.4423418457413695,-0.00028359408233680217,210.50857142857143,6.421403508771931,233.03236943430136
2017-03-29,213.13,216.7,212.28,216.29,215.94,370.4,2.9246999846097648,0.02259940428348539,210.53428571428572,6.589122807017545,233.03236943430136
2017-03-30,217.06,217.13,211.6,212.56,212.22,285.6,2.172871372165461,-0.017245365019187164,211.5142857142857,6.458245614035089,233.03236943430136
2017-03-31,213.05,213.52,211.21,211.47,211.13,316.0,2.0683084876236926,-0.005127963869025254,211.77714285714288,6.420000000000001,233.03236943430136
2017-04-03,210.78,221.98,210.78,219.95,219.59,939.5,3.6975505405573212,0.040100250626566414,213.45857142857145,6.7175438596491235,233.03236943430136
2017-04-04,220.01,221.72,215.7,215.92,215.57,431.6,3.3594746613087407,-0.01832234598772453,214.18142857142857,6.576140350877194,233.03236943430136
2017-04-05,216.35,218.78,214.94,215.28,214.93,373.5,3.31041236101721,-0.002964060763245624,214.71142857142857,6.553684210526317,233.03236943430136
2017-04-06,215.1,218.96,214.65,217.72,217.37,410.7,3.145770175962516,0.011334076551467787,215.59857142857143,6.639298245614036,233.03236943430136
2017-04-07,217.53,220.0,217.02,219.1,218.75,315.7,1.9994699297500775,0.006338416314532358,216.0,6.687719298245614,233.03236943430136
2017-04-10,220.01,220.16,217.56,219.06,218.71,217.9,1.762918035523729,-0.00018256503879499064,216.92857142857142,6.686315789473685,233.03236943430136
2017-04-11,219.06,220.31,216.34,219.78,219.42,264.6,1.7889997205071408,0.0032867707477404196,218.1157142857143,6.711578947368422,233.03236943430136
2017-04-12,219.92,221.35,215.66,216.31,215.96,562.8,1.3838641551736879,-0.01578851578851581,217.5957142857143,6.58982456140351,233.03236943430136
2017-04-13,216.79,217.57,214.0,215.46,215.11,371.5,1.9230756615314715,-0.003929545559613445,217.52999999999997,6.560000000000001,233.03236943430136
2017-04-17,218.07,220.52,216.0,220.48,220.12,503.6,2.2086466444351456,0.023298988211268856,218.27285714285713,6.736140350877194,233.03236943430136
2017-04-18,220.0,220.06,217.21,217.83,217.48,143.8,2.1593679630796347,-0.012019230769230616,218.28857142857146,6.643157894736844,233.03236943430136
2017-04-19,218.24,220.5,217.39,218.83,218.48,259.0,1.9961387727246709,0.004590735894963949,218.25,6.67824561403509,233.03236943430136
2017-04-20,220.93,226.21,219.66,223.41,223.05,301.9,2.97337686813736,0.020929488644152894,218.8714285714286,6.838947368421054,233.03236943430136
2017-04-21,223.9,225.0,222.01,223.82,223.46,231.3,2.679053937488734,0.001835190904614814,219.44857142857146,6.853333333333334,233.03236943430136
2017-04-24,225.59,227.25,223.94,225.9,225.53,233.5,3.4619170989458423,0.009293182021267166,220.81857142857143,6.926315789473686,233.03236943430136
2017-04-25,227.03,231.44,225.81,230.63,230.26,652.6,4.281783506901416,0.020938468348826955,222.9857142857143,7.0922807017543885,233.03236943430136
2017-04-26,229.67,230.49,226.18,228.28,227.91,380.7,3.052600530690612,-0.01018948098686201,224.1,7.009824561403512,233.03236943430136
2017-04-27,230.81,234.66,229.66,230.21,229.84,336.0,2.8936430325754134,0.008454529525144583,225.8685714285714,7.077543859649126,233.03236943430136
2017-04-28,232.29,232.29,228.51,228.91,228.54,200.6,1.8727332965406296,-0.005647017940141663,227.30857142857144,7.031929824561406,233.03236943430136
2017-05-01,230.59,235.87,229.09,235.09,234.71,314.8,2.6715501118211216,0.026997509938403663,228.97714285714284,7.248771929824564,233.03236943430136
2017-05-02,235.49,237.55,230.5,234.76,234.38,279.4,3.2497615297081732,-0.0014037177251265964,230.54,7.237192982456142,233.03236943430136
2017-05-03,234.13,237.0,230.21,234.97,234.59,372.3,2.984714391691587,0.0008945305844267892,231.83571428571432,7.244561403508774,233.03236943430136
2017-05-04,235.68,241.33,234.18,236.51,236.13,545.2,2.9539498980129273,0.006554028173809456,232.6757142857143,7.298596491228073,233.03236943430136
2017-05-05,256.49,275.55,254.25,275.16,274.72,,17.824760026434273,0.1634180372922922,239.37285714285716,8.654736842105267,233.03236943430136
2017-05-08,275.0,276.97,273.03,274.96,274.52,602.7,21.725997560525666,-0.000726849832824672,245.76571428571427,8.647719298245617,233.03236943430136
2017-05-09,275.0,283.68,273.5,281.77,281.31,550.1,22.932344625004333,0.024767238871108432,253.31714285714284,8.886666666666668,233.03236943430136
2017-05-10,284.59,284.7,278.17,282.26,281.8,707.3,19.11518166275075,0.0017390069915179662,260.05571428571426,8.90385964912281,233.03236943430136
2017-05-11,283.6,284.95,277.33,280.87,280.42,,3.6353995653792737,-0.004924537660313089,266.64285714285717,8.855087719298249,233.03236943430136
2017-05-12,282.01,292.34,282.01,287.28,286.82,527.8,4.393218637850734,0.022821946096058587,274.11571428571426,9.080000000000002,233.03236943430136
2017-05-15,289.79,296.33,288.5,296.24,295.76,574.3,6.4069126730398,0.03118908382066299,282.6485714285714,9.394385964912285,233.03236943430136
2017-05-16,290.6,297.95,287.07,297.22,296.74,611.9,7.652018034476739,0.0033081285444234165,285.8,9.428771929824565,233.03236943430136
2017-05-17,290.52,293.0,277.85,278.55,278.1,,8.566777106938018,-0.06281542291904996,286.3128571428571,8.773684210526318,233.03236943430136
2017-05-18,250.72,275.89,248.2,270.81,270.37,,11.386625926935414,-0.027786752827140604,284.7471428571429,8.502105263157896,233.03236943430136
2017-05-19,277.06,279.79,271.16,272.57,272.13,629.6,12.793153246950448,0.00649902145415604,283.36285714285714,8.563859649122808,233.03236943430136
2017-05-22,275.5,280.69,273.65,275.37,274.92,652.0,10.6503840306329,0.010272590527204084,282.57714285714286,8.662105263157896,233.03236943430136
2017-05-23,277.18,282.24,275.54,281.8,281.34,480.6,4.4463018341045375,0.023350401278280142,281.7942857142857,8.887719298245615,233.03236943430136
2017-05-24,282.8,288.01,279.59,286.28,285.82,575.3,6.501663633252692,0.015897799858055173,280.37142857142857,9.044912280701753,233.03236943430136
2017-05-25,289.06,295.5,286.03,292.42,291.95,584.2,8.051861275503875,0.021447533882912095,279.68571428571425,9.260350877192984,233.03236943430136
2017-05-26,294.49,295.23,286.38,286.95,286.49,488.3,6.374239562485685,-0.018705970863826082,280.8857142857143,9.06842105263158,233.03236943430136
2017-05-30,288.0,288.44,276.89,279.98,279.53,778.1,4.867153172025448,-0.024289945983620775,282.1957142857143,8.82385964912281,233.03236943430136
2017-05-31,281.64,283.0,272.68,275.11,274.67,999.2,6.7059727109464,-0.017394099578541322,282.55857142857144,8.652982456140354,233.03236943430136
2017-06-01,277.01,280.98,272.11,280.4,279.95,519.9,6.7540262066384,0.019228672167496574,283.27714285714285,8.838596491228072,233.03236943430136
